Estado,Municipio,CP,vxm2
CHIHUAHUA ,CHIHUAHUA ,31106,7268
CHIHUAHUA ,CHIHUAHUA ,31107,6878
CHIHUAHUA ,CHIHUAHUA ,31110,6842
CHIHUAHUA ,CHIHUAHUA ,31111,12862
CHIHUAHUA ,CHIHUAHUA ,31114,7237
CHIHUAHUA ,CHIHUAHUA ,31115,10485
CHIHUAHUA ,CHIHUAHUA ,31116,9130
CHIHUAHUA ,CHIHUAHUA ,31120,5910
CHIHUAHUA ,CHIHUAHUA ,31123,7207
CHIHUAHUA ,CHIHUAHUA ,31124,7754
CHIHUAHUA ,CHIHUAHUA ,31125,7738
CHIHUAHUA ,CHIHUAHUA ,31126,7976
CHIHUAHUA ,CHIHUAHUA ,31130,6515
CHIHUAHUA ,CHIHUAHUA ,31134,5424
CHIHUAHUA ,CHIHUAHUA ,31135,7489
CHIHUAHUA ,CHIHUAHUA ,31136,6971
CHIHUAHUA ,CHIHUAHUA ,31137,6495
CHIHUAHUA ,CHIHUAHUA ,31140,5675
CHIHUAHUA ,CHIHUAHUA ,31144,7364
CHIHUAHUA ,CHIHUAHUA ,31146,7201
CHIHUAHUA ,CHIHUAHUA ,31150,7597
CHIHUAHUA ,CHIHUAHUA ,31160,9532
CHIHUAHUA ,CHIHUAHUA ,31167,7760
CHIHUAHUA ,CHIHUAHUA ,31170,8596
CHIHUAHUA ,CHIHUAHUA ,31180,7123
CHIHUAHUA ,CHIHUAHUA ,31183,7407
CHIHUAHUA ,CHIHUAHUA ,31184,7250
CHIHUAHUA ,CHIHUAHUA ,31200,7430
CHIHUAHUA ,CHIHUAHUA ,31203,8043
CHIHUAHUA ,CHIHUAHUA ,31205,7289
CHIHUAHUA ,CHIHUAHUA ,31206,7424
CHIHUAHUA ,CHIHUAHUA ,31207,10897
CHIHUAHUA ,CHIHUAHUA ,31210,7354
CHIHUAHUA ,CHIHUAHUA ,31213,7463
CHIHUAHUA ,CHIHUAHUA ,31214,9398
CHIHUAHUA ,CHIHUAHUA ,31215,14684
CHIHUAHUA ,CHIHUAHUA ,31216,13131
CHIHUAHUA ,CHIHUAHUA ,31217,9651
CHIHUAHUA ,CHIHUAHUA ,31220,9069
CHIHUAHUA ,CHIHUAHUA ,31300,6354
CHIHUAHUA ,CHIHUAHUA ,31304,5264
CHIHUAHUA ,CHIHUAHUA ,31313,8324
CHIHUAHUA ,CHIHUAHUA ,31350,7097
CHIHUAHUA ,CHIHUAHUA ,31370,7164
CHIHUAHUA ,CHIHUAHUA ,31375,5890
CHIHUAHUA ,CHIHUAHUA ,31376,7344
CHIHUAHUA ,CHIHUAHUA ,31380,7726
CHIHUAHUA ,CHIHUAHUA ,31384,7380
CHIHUAHUA ,CHIHUAHUA ,31385,7869
CHIHUAHUA ,CHIHUAHUA ,31410,7012
CHIHUAHUA ,CHIHUAHUA ,31414,4335
CHIHUAHUA ,CHIHUAHUA ,31416,7216
CHIHUAHUA ,CHIHUAHUA ,31455,6222
CHIHUAHUA ,CHIHUAHUA ,31456,6444
CHIHUAHUA ,CHIHUAHUA ,31460,5739
CHIHUAHUA ,CHIHUAHUA ,31470,4655
CHIHUAHUA ,CHIHUAHUA ,31620,4062
CHIHUAHUA ,CHIHUAHUA ,31631,6350
CHIHUAHUA ,CIUDAD DELICIAS ,33000,6389
CHIHUAHUA ,CIUDAD DELICIAS ,33010,6199
CHIHUAHUA ,CIUDAD DELICIAS ,33014,7100
CHIHUAHUA ,CIUDAD DELICIAS ,33017,5215
CHIHUAHUA ,CIUDAD DELICIAS ,33019,6994
CHIHUAHUA ,CIUDAD DELICIAS ,33020,6640
CHIHUAHUA ,CIUDAD DELICIAS ,33029,5812
CHIHUAHUA ,CIUDAD DELICIAS ,33030,8040
CHIHUAHUA ,CIUDAD DELICIAS ,33038,6774
CHIHUAHUA ,CIUDAD DELICIAS ,33050,5158
CHIHUAHUA ,CIUDAD DELICIAS ,33059,5394
CHIHUAHUA ,CIUDAD DELICIAS ,33060,5857
CHIHUAHUA ,CIUDAD DELICIAS ,33063,6134
CHIHUAHUA ,CIUDAD DELICIAS ,33065,4878
CHIHUAHUA ,CIUDAD DELICIAS ,33068,5237
CHIHUAHUA ,CIUDAD DELICIAS ,33077,6439
CHIHUAHUA ,CIUDAD DELICIAS ,33080,4630
CHIHUAHUA ,CIUDAD DELICIAS ,33084,7053
CHIHUAHUA ,CIUDAD DELICIAS ,33085,6820
CHIHUAHUA ,CIUDAD DELICIAS ,33086,5498
CHIHUAHUA ,CIUDAD DELICIAS ,33087,5144
CHIHUAHUA ,CIUDAD DELICIAS ,33088,4977
CHIHUAHUA ,CIUDAD DELICIAS ,33100,6843
CHIHUAHUA ,CIUDAD DELICIAS ,33104,3925
CHIHUAHUA ,CIUDAD DELICIAS ,33106,5544
CHIHUAHUA ,CIUDAD DELICIAS ,33108,2596
CHIHUAHUA ,CUAUHTEMOC ,31510,6082
CHIHUAHUA ,CUAUHTEMOC ,31512,7680
CHIHUAHUA ,CUAUHTEMOC ,31513,9115
CHIHUAHUA ,CUAUHTEMOC ,31514,7561
CHIHUAHUA ,CUAUHTEMOC ,31520,7327
CHIHUAHUA ,CUAUHTEMOC ,31522,6408
CHIHUAHUA ,CUAUHTEMOC ,31523,5867
CHIHUAHUA ,CUAUHTEMOC ,31524,4578
CHIHUAHUA ,CUAUHTEMOC ,31527,6399
CHIHUAHUA ,CUAUHTEMOC ,31528,4785
CHIHUAHUA ,CUAUHTEMOC ,31530,6943
CHIHUAHUA ,CUAUHTEMOC ,31540,7816
CHIHUAHUA ,CUAUHTEMOC ,31542,6673
CHIHUAHUA ,CUAUHTEMOC ,31543,5624
CHIHUAHUA ,CUAUHTEMOC ,31544,7509
CHIHUAHUA ,CUAUHTEMOC ,31550,8208
CHIHUAHUA ,CUAUHTEMOC ,31555,7072
CHIHUAHUA ,CUAUHTEMOC ,31560,5568
CHIHUAHUA ,CUAUHTEMOC ,31570,6978
CHIHUAHUA ,CUAUHTEMOC ,31572,4422
CHIHUAHUA ,CUAUHTEMOC ,31579,6238
CHIHUAHUA ,CUAUHTEMOC ,31580,10243
CHIHUAHUA ,CUAUHTEMOC ,31590,5989
CHIHUAHUA ,CUAUHTEMOC ,31600,5411
CHIHUAHUA ,CUAUHTEMOC ,31610,4113
CHIHUAHUA ,GUACHOCHI ,33180,6769
CHIHUAHUA ,GUACHOCHI ,33183,6775
CHIHUAHUA ,GUACHOCHI ,33185,6370
CHIHUAHUA ,GUAZAPARES ,33380,5498
CHIHUAHUA ,GUERRERO ,31690,3655
CHIHUAHUA ,GUERRERO ,31691,2536
CHIHUAHUA ,HIDALGO DEL PARRAL ,33800,3665
CHIHUAHUA ,HIDALGO DEL PARRAL ,33810,4222
CHIHUAHUA ,HIDALGO DEL PARRAL ,33815,5981
CHIHUAHUA ,HIDALGO DEL PARRAL ,33816,5820
CHIHUAHUA ,HIDALGO DEL PARRAL ,33820,5038
CHIHUAHUA ,HIDALGO DEL PARRAL ,33825,4577
CHIHUAHUA ,HIDALGO DEL PARRAL ,33826,4118
CHIHUAHUA ,HIDALGO DEL PARRAL ,33827,5886
CHIHUAHUA ,HIDALGO DEL PARRAL ,33830,4550
CHIHUAHUA ,HIDALGO DEL PARRAL ,33834,4900
CHIHUAHUA ,HIDALGO DEL PARRAL ,33839,5821
CHIHUAHUA ,HIDALGO DEL PARRAL ,33840,7008
CHIHUAHUA ,HIDALGO DEL PARRAL ,33850,5300
CHIHUAHUA ,HIDALGO DEL PARRAL ,33856,6439
CHIHUAHUA ,HIDALGO DEL PARRAL ,33857,4127
CHIHUAHUA ,HIDALGO DEL PARRAL ,33860,6033
CHIHUAHUA ,HIDALGO DEL PARRAL ,33870,5425
CHIHUAHUA ,HIDALGO DEL PARRAL ,33880,5840
CHIHUAHUA ,HIDALGO DEL PARRAL ,33884,6212
CHIHUAHUA ,HIDALGO DEL PARRAL ,33886,6185
CHIHUAHUA ,HIDALGO DEL PARRAL ,33898,6054
CHIHUAHUA ,IGNACIO ZARAGOZA ,31920,3865
CHIHUAHUA ,JIMENEZ ,33978,4628
CHIHUAHUA ,JIMENEZ ,33980,5973
CHIHUAHUA ,JIMENEZ ,33983,5998
CHIHUAHUA ,JIMENEZ ,33985,4961
CHIHUAHUA ,JIMENEZ ,33987,4831
CHIHUAHUA ,MADERA ,31940,5099
CHIHUAHUA ,MADERA ,31943,5262
CHIHUAHUA ,MEOQUI ,33130,5016
CHIHUAHUA ,MEOQUI ,33131,4326
CHIHUAHUA ,MEOQUI ,33132,5060
CHIHUAHUA ,MEOQUI ,33138,4303
CHIHUAHUA ,MEOQUI ,33139,7315
CHIHUAHUA ,NAMIJITA ,31964,3517
CHIHUAHUA ,NUEVO CASAS GRANDES ,31700,5512
CHIHUAHUA ,NUEVO CASAS GRANDES ,31704,5709
CHIHUAHUA ,NUEVO CASAS GRANDES ,31710,5609
CHIHUAHUA ,NUEVO CASAS GRANDES ,31730,5587
CHIHUAHUA ,NUEVO CASAS GRANDES ,31750,5387
CHIHUAHUA ,NUEVO CASAS GRANDES ,31758,4960
CHIHUAHUA ,NUEVO CASAS GRANDES ,31770,4999
CHIHUAHUA ,NUEVO CASAS GRANDES ,31777,4305
CHIHUAHUA ,NUEVO CASAS GRANDES ,31778,5220
CHIHUAHUA ,NUEVO CASAS GRANDES ,31780,5223
CHIHUAHUA ,NUEVO CASAS GRANDES ,31789,5121
CHIHUAHUA ,ROSALES ,33120,4518
CHIHUAHUA ,ROSALES ,33123,5504
CHIHUAHUA ,ROSALES ,33124,4399
CHIHUAHUA ,ROSALES ,33127,4939
CHIHUAHUA ,SAN FRANCISCO DEL ORO ,33500,2799
CHIHUAHUA ,SANTA BARBARA ,33580,4145
CHIHUAHUA ,SAUCILLO ,33620,4435
CHIHUAHUA ,SAUCILLO ,33624,3956
CHIHUAHUA ,SAUCILLO ,33625,4771
CHIHUAHUA ,SAUCILLO ,33626,4834
CHIHUAHUA ,SAUCILLO ,33633,3334
CHIHUAHUA ,SAUCILLO ,33637,3638
CHIHUAHUA ,SAUCILLO ,33640,4404
COAHUILA ,ALLENDE ,26530,5280
COAHUILA ,ARTEAGA ,25350,8303
COAHUILA ,ARTEAGA ,25353,5948
COAHUILA ,ARTEAGA ,25354,7349
COAHUILA ,ARTEAGA ,25360,8090
COAHUILA ,ARTEAGA ,25369,10055
COAHUILA ,CASTANOS ,25870,5547
COAHUILA ,CD. ACUÑA ,26200,5729
COAHUILA ,CD. ACUÑA ,26210,5661
COAHUILA ,CD. ACUÑA ,26215,7532
COAHUILA ,CD. ACUÑA ,26230,5695
COAHUILA ,CD. ACUÑA ,26233,5953
COAHUILA ,CD. ACUÑA ,26234,6343
COAHUILA ,CD. ACUÑA ,26235,5343
COAHUILA ,CD. ACUÑA ,26236,6559
COAHUILA ,CD. ACUÑA ,26237,7057
COAHUILA ,CD. ACUÑA ,26239,5074
COAHUILA ,CD. ACUÑA ,26248,6022
COAHUILA ,CD. ACUÑA ,26250,6256
COAHUILA ,CD. ACUÑA ,26260,6847
COAHUILA ,CD. ACUÑA ,26263,5614
COAHUILA ,CD. ACUÑA ,26269,5974
COAHUILA ,CD. ACUÑA ,26270,5836
COAHUILA ,CD. ACUÑA ,26272,4838
COAHUILA ,CD. ACUÑA ,26280,5925
COAHUILA ,CD. ACUÑA ,26283,6458
COAHUILA ,CD. ACUÑA ,26284,5874
COAHUILA ,CD. ACUÑA ,26288,5358
COAHUILA ,CD. ACUÑA ,26289,5026
COAHUILA ,CD. ACUÑA ,26299,7127
COAHUILA ,CD. ACUÑA ,26307,4650
COAHUILA ,CUATROCIENEGAS ,27640,5782
COAHUILA ,CUATROCIENEGAS ,27642,4352
COAHUILA ,CUATROCIENEGAS ,27643,4556
COAHUILA ,FRANCISCO I. MADERO ,27900,5387
COAHUILA ,FRANCISCO I. MADERO ,27902,5443
COAHUILA ,FRANCISCO I. MADERO ,27904,4120
COAHUILA ,FRANCISCO I. MADERO ,27905,5831
COAHUILA ,FRANCISCO I. MADERO ,27906,7342
COAHUILA ,FRANCISCO I. MADERO ,27907,7682
COAHUILA ,FRANCISCO I. MADERO ,27908,6611
COAHUILA ,FRANCISCO I. MADERO ,27911,7727
COAHUILA ,FRANCISCO I. MADERO ,27916,3566
COAHUILA ,FRANCISCO I. MADERO ,27918,6415
COAHUILA ,FRONTERA ,25600,4832
COAHUILA ,FRONTERA ,25610,6499
COAHUILA ,FRONTERA ,25616,4650
COAHUILA ,FRONTERA ,25617,6444
COAHUILA ,FRONTERA ,25618,6372
COAHUILA ,FRONTERA ,25619,5091
COAHUILA ,FRONTERA ,25620,3946
COAHUILA ,FRONTERA ,25626,6261
COAHUILA ,FRONTERA ,25627,4961
COAHUILA ,FRONTERA ,25628,4998
COAHUILA ,FRONTERA ,25629,6817
COAHUILA ,FRONTERA ,25640,5004
COAHUILA ,FRONTERA ,25641,6112
COAHUILA ,FRONTERA ,25644,5366
COAHUILA ,FRONTERA ,25650,4241
COAHUILA ,FRONTERA ,25660,7625
COAHUILA ,FRONTERA ,25669,5973
COAHUILA ,FRONTERA ,25670,5882
COAHUILA ,FRONTERA ,25680,5004
COAHUILA ,FRONTERA ,25800,5710
COAHUILA ,GENERAL CEPEDA ,25950,6638
COAHUILA ,MATAMOROS ,27440,5633
COAHUILA ,MATAMOROS ,27442,5215
COAHUILA ,MATAMOROS ,27443,5420
COAHUILA ,MATAMOROS ,27444,5313
COAHUILA ,MATAMOROS ,27445,4158
COAHUILA ,MATAMOROS ,27446,4781
COAHUILA ,MATAMOROS ,27447,3940
COAHUILA ,MATAMOROS ,27449,4267
COAHUILA ,MATAMOROS ,27455,6891
COAHUILA ,MATAMOROS ,27456,3860
COAHUILA ,MATAMOROS ,27457,4520
COAHUILA ,MATAMOROS ,27468,4352
COAHUILA ,MATAMOROS ,27476,4100
COAHUILA ,MATAMOROS ,27477,6953
COAHUILA ,MONCLOVA ,25650,4043
COAHUILA ,MONCLOVA ,25700,7540
COAHUILA ,MONCLOVA ,25710,6919
COAHUILA ,MONCLOVA ,25716,9394
COAHUILA ,MONCLOVA ,25718,8274
COAHUILA ,MONCLOVA ,25720,8991
COAHUILA ,MONCLOVA ,25724,7774
COAHUILA ,MONCLOVA ,25725,8794
COAHUILA ,MONCLOVA ,25730,6487
COAHUILA ,MONCLOVA ,25733,7493
COAHUILA ,MONCLOVA ,25734,5449
COAHUILA ,MONCLOVA ,25740,5557
COAHUILA ,MONCLOVA ,25743,6579
COAHUILA ,MONCLOVA ,25746,5199
COAHUILA ,MONCLOVA ,25747,5944
COAHUILA ,MONCLOVA ,25748,6864
COAHUILA ,MONCLOVA ,25749,4994
COAHUILA ,MONCLOVA ,25750,7167
COAHUILA ,MONCLOVA ,25756,7422
COAHUILA ,MONCLOVA ,25757,6885
COAHUILA ,MONCLOVA ,25760,5920
COAHUILA ,MONCLOVA ,25769,5823
COAHUILA ,MONCLOVA ,25770,5856
COAHUILA ,MONCLOVA ,25773,6080
COAHUILA ,MONCLOVA ,25775,5385
COAHUILA ,MONCLOVA ,25776,5390
COAHUILA ,MONCLOVA ,25780,8079
COAHUILA ,MONCLOVA ,25790,6626
COAHUILA ,MONCLOVA ,25793,7552
COAHUILA ,MONCLOVA ,25796,5985
COAHUILA ,MONCLOVA ,25799,5183
COAHUILA ,MONCLOVA ,26750,5158
COAHUILA ,MONCLOVA ,26950,3833
COAHUILA ,MORELOS ,26500,6352
COAHUILA ,MUZQUIZ ,26340,5849
COAHUILA ,MUZQUIZ ,26342,5644
COAHUILA ,MUZQUIZ ,26343,5571
COAHUILA ,MUZQUIZ ,26344,5412
COAHUILA ,MUZQUIZ ,26350,5535
COAHUILA ,MUZQUIZ ,26353,5672
COAHUILA ,MUZQUIZ ,26360,6841
COAHUILA ,MUZQUIZ ,26370,8090
COAHUILA ,NADADORES ,27550,5284
COAHUILA ,NAVA ,26170,6111
COAHUILA ,NAVA ,26172,3630
COAHUILA ,NAVA ,26176,6156
COAHUILA ,NAVA ,26183,8650
COAHUILA ,PARRAS ,27980,4956
COAHUILA ,PARRAS ,27983,5519
COAHUILA ,PARRAS ,27984,5195
COAHUILA ,PARRAS ,27985,5166
COAHUILA ,PARRAS ,27986,3584
COAHUILA ,PARRAS ,27987,5420
COAHUILA ,PARRAS ,27989,6263
COAHUILA ,PIEDRAS NEGRAS ,26000,8722
COAHUILA ,PIEDRAS NEGRAS ,26010,10101
COAHUILA ,PIEDRAS NEGRAS ,26014,5133
COAHUILA ,PIEDRAS NEGRAS ,26015,6182
COAHUILA ,PIEDRAS NEGRAS ,26016,5509
COAHUILA ,PIEDRAS NEGRAS ,26017,6092
COAHUILA ,PIEDRAS NEGRAS ,26020,6567
COAHUILA ,PIEDRAS NEGRAS ,26025,9500
COAHUILA ,PIEDRAS NEGRAS ,26030,6617
COAHUILA ,PIEDRAS NEGRAS ,26034,5150
COAHUILA ,PIEDRAS NEGRAS ,26035,7727
COAHUILA ,PIEDRAS NEGRAS ,26040,5413
COAHUILA ,PIEDRAS NEGRAS ,26050,3890
COAHUILA ,PIEDRAS NEGRAS ,26060,7580
COAHUILA ,PIEDRAS NEGRAS ,26069,6163
COAHUILA ,PIEDRAS NEGRAS ,26070,5712
COAHUILA ,PIEDRAS NEGRAS ,26080,6636
COAHUILA ,PIEDRAS NEGRAS ,26083,5385
COAHUILA ,PIEDRAS NEGRAS ,26085,6674
COAHUILA ,PIEDRAS NEGRAS ,26086,6150
COAHUILA ,PIEDRAS NEGRAS ,26088,4587
COAHUILA ,PIEDRAS NEGRAS ,26089,10151
COAHUILA ,PIEDRAS NEGRAS ,26090,4900
COAHUILA ,PIEDRAS NEGRAS ,26093,7010
COAHUILA ,RAMOS ARIZPE ,25900,6917
COAHUILA ,RAMOS ARIZPE ,25902,6423
COAHUILA ,RAMOS ARIZPE ,25903,7734
COAHUILA ,RAMOS ARIZPE ,25904,8152
COAHUILA ,RAMOS ARIZPE ,25905,6255
COAHUILA ,SABINAS ,26700,5227
COAHUILA ,SABINAS ,26720,5249
COAHUILA ,SABINAS ,26729,5783
COAHUILA ,SABINAS ,26737,7621
COAHUILA ,SABINAS ,26739,5525
COAHUILA ,SABINAS ,26740,6366
COAHUILA ,SABINAS ,26741,4495
COAHUILA ,SABINAS ,26742,10671
COAHUILA ,SABINAS ,26748,6638
COAHUILA ,SABINAS ,26750,5961
COAHUILA ,SABINAS ,26759,3910
COAHUILA ,SABINAS ,26760,5559
COAHUILA ,SABINAS ,26764,6698
COAHUILA ,SABINAS ,26766,5076
COAHUILA ,SABINAS ,26768,5954
COAHUILA ,SABINAS ,26769,5338
COAHUILA ,SABINAS ,26779,6867
COAHUILA ,SABINAS ,26780,4789
COAHUILA ,SABINAS ,26790,4191
COAHUILA ,SABINAS ,26810,5142
COAHUILA ,SABINAS ,26813,5715
COAHUILA ,SABINAS ,26820,5665
COAHUILA ,SABINAS ,26850,6855
COAHUILA ,SABINAS ,26950,5567
COAHUILA ,SABINAS ,26960,6449
COAHUILA ,SALTILLO ,25000,6270
COAHUILA ,SALTILLO ,25010,6576
COAHUILA ,SALTILLO ,25013,5837
